x,y,date,cell,polyclass,bleu,vert,rouge,pir,pre_abs
542575,4797135,20170314,46415,ht,0.0267,0.0386,0.0261,0,abs
542465,4797125,20170314,46831,ht,0.0285,0.0426,0.0254,0,abs
542475,4797125,20170314,46832,ht,0.0287,0.0402,0.0267,0,abs
542485,4797125,20170314,46833,ht,0.0289,0.0399,0.025,0,abs
542495,4797125,20170314,46834,ht,0.0275,0.0391,0.0253,0,abs
542505,4797125,20170314,46835,ht,0.0275,0.0382,0.0227,0,abs
542515,4797125,20170314,46836,ht,0.0277,0.038,0.0221,0,abs
542525,4797125,20170314,46837,ht,0.0273,0.0363,0.0234,0,abs
542535,4797125,20170314,46838,ht,0.0269,0.0379,0.0242,0,abs
542545,4797125,20170314,46839,ht,0.0268,0.0405,0.0247,0,abs
542555,4797125,20170314,46840,ht,0.0296,0.0395,0.0246,0,abs
542565,4797125,20170314,46841,ht,0.0268,0.0387,0.0221,0,abs
542475,4797115,20170314,47259,ht,0.0288,0.0402,0.0242,0,abs
542485,4797115,20170314,47260,ht,0.0287,0.0395,0.0236,0,abs
542495,4797115,20170314,47261,ht,0.0277,0.0397,0.0268,0,abs
542505,4797115,20170314,47262,ht,0.0265,0.038,0.025,0,abs
542515,4797115,20170314,47263,ht,0.0263,0.0384,0.0241,0,abs
542525,4797115,20170314,47264,ht,0.0271,0.0373,0.0244,0,abs
542535,4797115,20170314,47265,ht,0.0285,0.0391,0.0249,0,abs
542545,4797115,20170314,47266,ht,0.0278,0.0408,0.0232,0,abs
542555,4797115,20170314,47267,ht,0.029,0.0383,0.0254,0,abs
542515,4797105,20170314,47690,ht,0.0275,0.0403,0.0237,0,abs
542525,4797105,20170314,47691,ht,0.0276,0.0394,0.0252,0,abs
542535,4797105,20170314,47692,ht,0.0284,0.0408,0.0252,0,abs
542275,4796385,20170314,78410,ht,0.0321,0.0438,0.0256,0,abs
542285,4796385,20170314,78411,ht,0.0298,0.0434,0.0289,0,abs
542295,4796385,20170314,78412,ht,0.0303,0.0454,0.029,0,abs
542305,4796385,20170314,78413,ht,0.0318,0.0492,0.0332,0,abs
542315,4796385,20170314,78414,ht,0.0309,0.0453,0.0315,0,abs
542325,4796385,20170314,78415,ht,0.0291,0.0426,0.0296,0,abs
542265,4796375,20170314,78836,ht,0.029,0.0428,0.0244,0,abs
542275,4796375,20170314,78837,ht,0.03,0.0445,0.0279,0,abs
542285,4796375,20170314,78838,ht,0.028,0.0448,0.0316,0,abs
542295,4796375,20170314,78839,ht,0.0298,0.0448,0.0303,0,abs
542305,4796375,20170314,78840,ht,0.0292,0.0485,0.0343,0,abs
542315,4796375,20170314,78841,ht,0.0326,0.0504,0.0344,0,abs
542325,4796375,20170314,78842,ht,0.0317,0.0479,0.035,0,abs
542265,4796365,20170314,79263,ht,0.028,0.0391,0.0237,0,abs
541765,4797045,20170314,50177,ht,0.0349,0.0487,0.0317,0,abs
541775,4797045,20170314,50178,ht,0.0352,0.0485,0.032,0,abs
541785,4797045,20170314,50179,ht,0.0336,0.0518,0.0303,0,abs
541745,4797035,20170314,50602,ht,0.0328,0.047,0.0302,0,abs
541755,4797035,20170314,50603,ht,0.0337,0.0485,0.0297,0,abs
541765,4797035,20170314,50604,ht,0.0336,0.049,0.0299,0,abs
541775,4797035,20170314,50605,ht,0.034,0.0467,0.0318,0,abs
541695,4797025,20170314,51024,ht,0.0322,0.0464,0.0318,0,abs
541705,4797025,20170314,51025,ht,0.0327,0.0461,0.0313,0,abs
541715,4797025,20170314,51026,ht,0.0323,0.0463,0.0313,0,abs
541725,4797025,20170314,51027,ht,0.0355,0.0451,0.0309,0,abs
541735,4797025,20170314,51028,ht,0.0348,0.0457,0.0311,0,abs
541745,4797025,20170314,51029,ht,0.0337,0.0474,0.0306,0,abs
541715,4797015,20170314,51453,ht,0.031,0.0452,0.0309,0,abs
541725,4797015,20170314,51454,ht,0.0343,0.0463,0.0304,0,abs
541735,4797015,20170314,51455,ht,0.0331,0.045,0.0302,0,abs
541715,4797005,20170314,51880,ht,0.0301,0.0458,0.0317,0,abs
541725,4797005,20170314,51881,ht,0.0301,0.0447,0.0301,0,abs
541735,4797005,20170314,51882,ht,0.0322,0.045,0.0299,0,abs
541705,4796995,20170314,52306,ht,0.0316,0.0452,0.0305,0,abs
541705,4796985,20170314,52733,ht,0.0314,0.0475,0.0298,0,abs
541715,4796985,20170314,52734,ht,0.0331,0.0467,0.0294,0,abs
542005,4797315,20170314,38672,ht,0.0354,0.051,0.0329,0,abs
542015,4797315,20170314,38673,ht,0.0358,0.0513,0.0342,0,abs
542025,4797315,20170314,38674,ht,0.0343,0.0531,0.0352,0,abs
542035,4797315,20170314,38675,ht,0.0379,0.053,0.0361,0,abs
542045,4797315,20170314,38676,ht,0.0381,0.0516,0.0343,0,abs
542055,4797315,20170314,38677,ht,0.0372,0.0514,0.0364,0,abs
542065,4797315,20170314,38678,ht,0.0362,0.0533,0.0347,0,abs
542075,4797315,20170314,38679,ht,0.0351,0.0522,0.0369,0,abs
542085,4797315,20170314,38680,ht,0.0354,0.0523,0.0355,0,abs
542095,4797315,20170314,38681,ht,0.0338,0.0513,0.0324,0,abs
542105,4797315,20170314,38682,ht,0.0351,0.0488,0.0342,0,abs
542005,4797305,20170314,39099,ht,0.0349,0.0497,0.0312,0,abs
542015,4797305,20170314,39100,ht,0.0345,0.0489,0.0311,0,abs
542025,4797305,20170314,39101,ht,0.0348,0.0491,0.0335,0,abs
542035,4797305,20170314,39102,ht,0.0352,0.0516,0.0341,0,abs
542045,4797305,20170314,39103,ht,0.0354,0.0501,0.0344,0,abs
542055,4797305,20170314,39104,ht,0.0346,0.052,0.0347,0,abs
542065,4797305,20170314,39105,ht,0.0351,0.0528,0.0335,0,abs
542075,4797305,20170314,39106,ht,0.0357,0.0515,0.0346,0,abs
542085,4797305,20170314,39107,ht,0.0362,0.0503,0.033,0,abs
542095,4797305,20170314,39108,ht,0.0323,0.0495,0.0315,0,abs
542105,4797305,20170314,39109,ht,0.0326,0.0482,0.0319,0,abs
542005,4797295,20170314,39526,ht,0.0373,0.0517,0.0347,0,abs
542015,4797295,20170314,39527,ht,0.0339,0.05,0.0327,0,abs
542025,4797295,20170314,39528,ht,0.0342,0.0504,0.032,0,abs
542035,4797295,20170314,39529,ht,0.0333,0.051,0.0353,0,abs
542045,4797295,20170314,39530,ht,0.0333,0.0506,0.0352,0,abs
542055,4797295,20170314,39531,ht,0.0366,0.0507,0.0366,0,abs
542065,4797295,20170314,39532,ht,0.036,0.0517,0.0363,0,abs
542075,4797295,20170314,39533,ht,0.0341,0.0512,0.0346,0,abs
542085,4797295,20170314,39534,ht,0.036,0.0495,0.0316,0,abs
542095,4797295,20170314,39535,ht,0.0351,0.0502,0.0328,0,abs
542105,4797295,20170314,39536,ht,0.0315,0.0468,0.0298,0,abs
542015,4797285,20170314,39954,ht,0.0349,0.0514,0.0357,0,abs
542025,4797285,20170314,39955,ht,0.0366,0.052,0.0347,0,abs
542035,4797285,20170314,39956,ht,0.0349,0.0519,0.0361,0,abs
542045,4797285,20170314,39957,ht,0.0357,0.0511,0.0342,0,abs
542055,4797285,20170314,39958,ht,0.0368,0.0507,0.0338,0,abs
542065,4797285,20170314,39959,ht,0.035,0.0512,0.0346,0,abs
542075,4797285,20170314,39960,ht,0.035,0.052,0.0352,0,abs
542085,4797285,20170314,39961,ht,0.0336,0.0511,0.0321,0,abs
542095,4797285,20170314,39962,ht,0.0338,0.0502,0.0338,0,abs
542105,4797285,20170314,39963,ht,0.0314,0.0444,0.0272,0,abs
542015,4797275,20170314,40381,ht,0.0369,0.053,0.0375,0,abs
542025,4797275,20170314,40382,ht,0.0363,0.0543,0.0361,0,abs
542035,4797275,20170314,40383,ht,0.033,0.0511,0.034,0,abs
542045,4797275,20170314,40384,ht,0.0339,0.0513,0.0336,0,abs
542055,4797275,20170314,40385,ht,0.0324,0.052,0.0343,0,abs
542065,4797275,20170314,40386,ht,0.0347,0.0506,0.0325,0,abs
542075,4797275,20170314,40387,ht,0.0335,0.0499,0.0326,0,abs
542085,4797275,20170314,40388,ht,0.032,0.0486,0.0334,0,abs
542095,4797275,20170314,40389,ht,0.0312,0.0479,0.0298,0,abs
542015,4797265,20170314,40808,ht,0.0358,0.0534,0.0363,0,abs
542025,4797265,20170314,40809,ht,0.0346,0.051,0.0344,0,abs
542035,4797265,20170314,40810,ht,0.0321,0.0488,0.0345,0,abs
542045,4797265,20170314,40811,ht,0.0327,0.0501,0.0346,0,abs
542055,4797265,20170314,40812,ht,0.0333,0.0487,0.0313,0,abs
542065,4797265,20170314,40813,ht,0.0341,0.0496,0.0325,0,abs
542075,4797265,20170314,40814,ht,0.0321,0.0486,0.0319,0,abs
542085,4797265,20170314,40815,ht,0.033,0.0475,0.0331,0,abs
542095,4797265,20170314,40816,ht,0.032,0.0437,0.0285,0,abs
542015,4797255,20170314,41235,ht,0.0345,0.0549,0.0383,0,abs
542025,4797255,20170314,41236,ht,0.0334,0.0508,0.0364,0,abs
542035,4797255,20170314,41237,ht,0.031,0.0507,0.0344,0,abs
542045,4797255,20170314,41238,ht,0.0328,0.0474,0.0337,0,abs
542055,4797255,20170314,41239,ht,0.0345,0.0494,0.0322,0,abs
542065,4797255,20170314,41240,ht,0.0329,0.0487,0.0332,0,abs
542075,4797255,20170314,41241,ht,0.0312,0.0482,0.0299,0,abs
542085,4797255,20170314,41242,ht,0.0335,0.0479,0.0305,0,abs
542025,4797245,20170314,41663,ht,0.0337,0.053,0.0358,0,abs
542035,4797245,20170314,41664,ht,0.0327,0.0511,0.0344,0,abs
542045,4797245,20170314,41665,ht,0.034,0.0517,0.0343,0,abs
541485,4797315,20170403,38620,eau,0.0514,0.0694,0.0614,0.0113,abs
541475,4797305,20170403,39046,eau,0.049,0.0687,0.0615,0.0125,abs
541485,4797305,20170403,39047,eau,0.0507,0.0672,0.0622,0.0119,abs
541465,4797295,20170403,39472,eau,0.0507,0.0671,0.0615,0.0118,abs
541475,4797295,20170403,39473,eau,0.0497,0.0706,0.0628,0.0125,abs
541485,4797295,20170403,39474,eau,0.05,0.0699,0.0631,0.0124,abs
541495,4797295,20170403,39475,eau,0.0494,0.0683,0.0605,0.011,abs
541505,4797295,20170403,39476,eau,0.0481,0.0676,0.0601,0.0102,abs
541515,4797295,20170403,39477,eau,0.0486,0.069,0.0622,0.0115,abs
541525,4797295,20170403,39478,eau,0.0517,0.0707,0.0627,0.0113,abs
541535,4797295,20170403,39479,eau,0.0514,0.0714,0.0652,0.0104,abs
541545,4797295,20170403,39480,eau,0.0514,0.0757,0.0717,0.0137,abs
541455,4797285,20170403,39898,eau,0.0418,0.0617,0.0517,0.0105,abs
541465,4797285,20170403,39899,eau,0.0466,0.065,0.0578,0.0094,abs
541475,4797285,20170403,39900,eau,0.0487,0.0684,0.0615,0.0116,abs
541485,4797285,20170403,39901,eau,0.0494,0.0691,0.0606,0.0113,abs
541495,4797285,20170403,39902,eau,0.0478,0.0673,0.0605,0.0123,abs
541505,4797285,20170403,39903,eau,0.0458,0.0657,0.059,0.0111,abs
541515,4797285,20170403,39904,eau,0.0476,0.0662,0.0587,0.011,abs
541525,4797285,20170403,39905,eau,0.0493,0.0697,0.0608,0.0107,abs
541535,4797285,20170403,39906,eau,0.0504,0.0703,0.0629,0.0105,abs
541455,4797275,20170403,40325,eau,0.0409,0.0607,0.0533,0.0099,abs
541495,4797275,20170403,40329,eau,0.0448,0.0608,0.0538,0.0101,abs
541505,4797275,20170403,40330,eau,0.0454,0.0621,0.0554,0.009,abs
541515,4797275,20170403,40331,eau,0.0464,0.0651,0.0587,0.0091,abs
541525,4797275,20170403,40332,eau,0.0465,0.0672,0.0615,0.0097,abs
541535,4797275,20170403,40333,eau,0.0506,0.0702,0.0644,0.0099,abs
541455,4797265,20170403,40752,eau,0.0428,0.0575,0.0529,0.0107,abs
542355,4796775,20170403,61765,eau,0.042,0.0589,0.05,0.0069,abs
542365,4796775,20170403,61766,eau,0.0426,0.0591,0.0484,0.0034,abs
542375,4796775,20170403,61767,eau,0.043,0.0598,0.0484,0.0041,abs
542385,4796775,20170403,61768,eau,0.0438,0.0597,0.0497,0.0032,abs
542395,4796775,20170403,61769,eau,0.0434,0.0607,0.0517,0.005,abs
542405,4796775,20170403,61770,eau,0.043,0.0626,0.0549,0.0055,abs
542415,4796775,20170403,61771,eau,0.0439,0.0634,0.0568,0.0069,abs
542355,4796765,20170403,62192,eau,0.0421,0.0592,0.0497,0.0033,abs
542365,4796765,20170403,62193,eau,0.0411,0.0579,0.0477,0.0022,abs
542375,4796765,20170403,62194,eau,0.0425,0.0575,0.0471,0.0032,abs
542385,4796765,20170403,62195,eau,0.043,0.0577,0.0476,0.0041,abs
542395,4796765,20170403,62196,eau,0.0421,0.0599,0.0494,0.0039,abs
542405,4796765,20170403,62197,eau,0.0435,0.0617,0.0527,0.0043,abs
542415,4796765,20170403,62198,eau,0.0448,0.063,0.056,0.003,abs
542425,4796765,20170403,62199,eau,0.0439,0.0647,0.053900000000000003,0.0024,abs
542355,4796755,20170403,62619,eau,0.044,0.0586,0.0478,0.0033,abs
542365,4796755,20170403,62620,eau,0.0427,0.0559,0.0457,0.0041,abs
542375,4796755,20170403,62621,eau,0.0419,0.0579,0.0466,0.0031,abs
542385,4796755,20170403,62622,eau,0.0431,0.0584,0.0482,0.0036,abs
542395,4796755,20170403,62623,eau,0.0443,0.0604,0.0486,0.0033,abs
542405,4796755,20170403,62624,eau,0.0448,0.0615,0.0524,0.0034,abs
542415,4796755,20170403,62625,eau,0.0422,0.062,0.0542,0.003,abs
542425,4796755,20170403,62626,eau,0.0427,0.0642,0.0528,0.0029,abs
542355,4796745,20170403,63046,eau,0.0428,0.0571,0.047,0.003,abs
542365,4796745,20170403,63047,eau,0.0439,0.058,0.0457,0.0041,abs
542375,4796745,20170403,63048,eau,0.0438,0.0581,0.0472,0.0038,abs
542385,4796745,20170403,63049,eau,0.0445,0.0584,0.0485,0.0055,abs
542395,4796745,20170403,63050,eau,0.0432,0.0598,0.0489,0.0041,abs
542405,4796745,20170403,63051,eau,0.0429,0.0616,0.0506,0.0031,abs
542415,4796745,20170403,63052,eau,0.0429,0.0613,0.0509,0.0027,abs
542425,4796745,20170403,63053,eau,0.0428,0.0637,0.0515,0.0027,abs
542355,4796735,20170403,63473,eau,0.0436,0.057,0.0462,0.003,abs
542365,4796735,20170403,63474,eau,0.0432,0.0581,0.0459,0.0039,abs
542375,4796735,20170403,63475,eau,0.0429,0.0578,0.0468,0.0027,abs
542385,4796735,20170403,63476,eau,0.0434,0.0591,0.0461,0.0034,abs
542395,4796735,20170403,63477,eau,0.0415,0.059,0.0479,0.0039,abs
542405,4796735,20170403,63478,eau,0.0423,0.0615,0.05,0.0038,abs
542415,4796735,20170403,63479,eau,0.0433,0.0619,0.0504,0.0036,abs
542425,4796735,20170403,63480,eau,0.0414,0.0619,0.0501,0.0042,abs
542355,4796725,20170403,63900,eau,0.0429,0.0581,0.0463,0.0039,abs
542365,4796725,20170403,63901,eau,0.0425,0.0577,0.0469,0.0027,abs
542375,4796725,20170403,63902,eau,0.0422,0.0592,0.0474,0.0032,abs
542405,4796725,20170403,63905,eau,0.0447,0.0616,0.0497,0.004,abs
542415,4796725,20170403,63906,eau,0.043,0.0601,0.0484,0.0045,abs
542425,4796725,20170403,63907,eau,0.0408,0.0584,0.0489,0.0044,abs
542355,4796715,20170403,64327,eau,0.0422,0.0572,0.0479,0.0029,abs
542365,4796715,20170403,64328,eau,0.0426,0.0572,0.0454,0.0019,abs
542375,4796715,20170403,64329,eau,0.0438,0.0595,0.0474,0.0041,abs
541625,4796135,20170403,89020,eau,0.0334,0.0446,0.0371,0,abs
541635,4796135,20170403,89021,eau,0.0339,0.0442,0.0363,0,abs
541645,4796135,20170403,89022,eau,0.0329,0.0443,0.0383,0,abs
541655,4796135,20170403,89023,eau,0.0335,0.0463,0.0388,0,abs
541665,4796135,20170403,89024,eau,0.0319,0.0471,0.0403,0,abs
541675,4796135,20170403,89025,eau,0.0346,0.047,0.0421,0,abs
541685,4796135,20170403,89026,eau,0.034,0.0491,0.0415,0,abs
541635,4796125,20170403,89448,eau,0.0346,0.0441,0.0376,0,abs
541645,4796125,20170403,89449,eau,0.0334,0.0448,0.0375,0.001,abs
541655,4796125,20170403,89450,eau,0.0333,0.0451,0.0383,0,abs
541665,4796125,20170403,89451,eau,0.0329,0.0454,0.0398,0,abs
541675,4796125,20170403,89452,eau,0.0332,0.0464,0.0416,0,abs
541685,4796125,20170403,89453,eau,0.0349,0.0478,0.0409,0,abs
541635,4796115,20170403,89875,eau,0.0335,0.0432,0.0368,0,abs
541645,4796115,20170403,89876,eau,0.0323,0.0439,0.0387,0,abs
541655,4796115,20170403,89877,eau,0.0343,0.0437,0.0398,0,abs
541665,4796115,20170403,89878,eau,0.0337,0.045,0.0399,0,abs
541675,4796115,20170403,89879,eau,0.0326,0.046,0.0408,0,abs
541685,4796115,20170403,89880,eau,0.0356,0.0474,0.0406,0,abs
541635,4796105,20170403,90302,eau,0.0326,0.0432,0.0358,0,abs
541645,4796105,20170403,90303,eau,0.0317,0.045,0.0377,0,abs
541655,4796105,20170403,90304,eau,0.0348,0.0459,0.0386,0,abs
541665,4796105,20170403,90305,eau,0.0327,0.0463,0.0397,0,abs
541675,4796105,20170403,90306,eau,0.0331,0.0462,0.0409,0,abs
541685,4796105,20170403,90307,eau,0.0328,0.0461,0.0404,0.0023,abs
541645,4796095,20170403,90730,eau,0.0327,0.0451,0.0373,0,abs
541655,4796095,20170403,90731,eau,0.0343,0.046,0.038,0,abs
541665,4796095,20170403,90732,eau,0.0325,0.0464,0.0411,0.0013,abs
541675,4796095,20170403,90733,eau,0.0334,0.0458,0.0401,0.0019,abs
541685,4796095,20170403,90734,eau,0.0333,0.0453,0.0404,0.0013,abs
541645,4796085,20170403,91157,eau,0.0311,0.0456,0.0359,0,abs
541655,4796085,20170403,91158,eau,0.0321,0.0447,0.0369,0,abs
541665,4796085,20170403,91159,eau,0.033,0.0449,0.0394,0,abs
541675,4796085,20170403,91160,eau,0.0314,0.0454,0.0386,0,abs
541685,4796085,20170403,91161,eau,0.0324,0.0448,0.0375,0.001,abs
542085,4797155,20170403,45512,hp,0.0436,0.0577,0.0415,0.0055,abs
542095,4797155,20170403,45513,hp,0.045,0.0576,0.0391,0.0051,abs
542075,4797145,20170403,45938,hp,0.0459,0.059,0.0397,0.0062,abs
542085,4797145,20170403,45939,hp,0.0436,0.0567,0.0397,0.0049,abs
542095,4797145,20170403,45940,hp,0.0447,0.0583,0.0415,0.0054,abs
542105,4797145,20170403,45941,hp,0.044,0.0574,0.0417,0.005,abs
542115,4797145,20170403,45942,hp,0.0429,0.0559,0.0377,0.0039,abs
542125,4797145,20170403,45943,hp,0.0432,0.0541,0.0378,0.0055,abs
542075,4797135,20170403,46365,hp,0.0442,0.0579,0.0401,0.0063,abs
542085,4797135,20170403,46366,hp,0.0454,0.0572,0.0417,0.0045,abs
542095,4797135,20170403,46367,hp,0.0463,0.0607,0.0439,0.0055,abs
542105,4797135,20170403,46368,hp,0.046,0.0621,0.0437,0.0051,abs
542115,4797135,20170403,46369,hp,0.045,0.0596,0.0419,0.0037,abs
542125,4797135,20170403,46370,hp,0.0431,0.0558,0.0408,0.0061,abs
542135,4797135,20170403,46371,hp,0.0441,0.0542,0.0383,0.0035,abs
542145,4797135,20170403,46372,hp,0.0441,0.0541,0.0357,0.0052,abs
542075,4797125,20170403,46792,hp,0.0437,0.0584,0.0416,0.0044,abs
542085,4797125,20170403,46793,hp,0.0471,0.058,0.0414,0.0041,abs
542095,4797125,20170403,46794,hp,0.0474,0.0599,0.0427,0.0052,abs
542105,4797125,20170403,46795,hp,0.0461,0.0634,0.0436,0.0046,abs
542115,4797125,20170403,46796,hp,0.0452,0.063,0.0443,0.0054,abs
542125,4797125,20170403,46797,hp,0.0455,0.0592,0.0415,0.0057,abs
542135,4797125,20170403,46798,hp,0.0441,0.0554,0.04,0.0036,abs
542145,4797125,20170403,46799,hp,0.0432,0.0585,0.04,0.005,abs
542155,4797125,20170403,46800,hp,0.0463,0.0558,0.0375,0.0059,abs
542075,4797115,20170403,47219,hp,0.0448,0.0581,0.0421,0.0042,abs
542085,4797115,20170403,47220,hp,0.0471,0.0585,0.0412,0.0042,abs
542095,4797115,20170403,47221,hp,0.0465,0.0589,0.0432,0.0063,abs
542105,4797115,20170403,47222,hp,0.0473,0.0637,0.0463,0.0054,abs
542115,4797115,20170403,47223,hp,0.0482,0.0649,0.0468,0.0049,abs
542125,4797115,20170403,47224,hp,0.0473,0.0617,0.0444,0.0053,abs
542135,4797115,20170403,47225,hp,0.0456,0.0592,0.0412,0.0061,abs
542145,4797115,20170403,47226,hp,0.0453,0.0575,0.0384,0.0069,abs
542155,4797115,20170403,47227,hp,0.0436,0.0537,0.0365,0.0061,abs
542075,4797105,20170403,47646,hp,0.0464,0.0593,0.0429,0.004,abs
542085,4797105,20170403,47647,hp,0.0465,0.0599,0.0422,0.0048,abs
542095,4797105,20170403,47648,hp,0.0494,0.063,0.0456,0.006,abs
542105,4797105,20170403,47649,hp,0.0487,0.0678,0.0498,0.0039,abs
542115,4797105,20170403,47650,hp,0.0475,0.0661,0.046,0.0039,abs
542125,4797105,20170403,47651,hp,0.0473,0.0617,0.0432,0.0036,abs
542135,4797105,20170403,47652,hp,0.0443,0.0559,0.0373,0.0042,abs
542145,4797105,20170403,47653,hp,0.0447,0.0536,0.0371,0.004,abs
542155,4797105,20170403,47654,hp,0.0449,0.0517,0.0359,0.0048,abs
542165,4797105,20170403,47655,hp,0.044,0.0528,0.0357,0.0053,abs
542105,4797095,20170403,48076,hp,0.0463,0.0661,0.048,0.0047,abs
542115,4797095,20170403,48077,hp,0.0484,0.0643,0.0467,0.0053,abs
542125,4797095,20170403,48078,hp,0.0473,0.0613,0.0422,0.0044,abs
542135,4797095,20170403,48079,hp,0.0436,0.0575,0.0386,0.0051,abs
541885,4797475,20170403,31828,hp,0.0441,0.0567,0.0453,0.0073,abs
541855,4797465,20170403,32252,hp,0.0538,0.0696,0.0569,0.008,abs
541865,4797465,20170403,32253,hp,0.0498,0.0689,0.0538,0.0085,abs
541875,4797465,20170403,32254,hp,0.0468,0.0657,0.0509,0.0077,abs
541885,4797465,20170403,32255,hp,0.0464,0.0618,0.0465,0.0073,abs
541855,4797455,20170403,32679,hp,0.0499,0.0661,0.0512,0.0078,abs
541865,4797455,20170403,32680,hp,0.0509,0.0672,0.0516,0.0087,abs
541875,4797455,20170403,32681,hp,0.0499,0.066,0.0499,0.0077,abs
541885,4797455,20170403,32682,hp,0.0488,0.0623,0.0481,0.0073,abs
541855,4797445,20170403,33106,hp,0.0471,0.0622,0.0474,0.0078,abs
541865,4797445,20170403,33107,hp,0.0486,0.0643,0.0506,0.0075,abs
541875,4797445,20170403,33108,hp,0.0504,0.0643,0.0501,0.0073,abs
541885,4797445,20170403,33109,hp,0.0479,0.0627,0.0496,0.0073,abs
541895,4797445,20170403,33110,hp,0.0447,0.0596,0.0445,0.0061,abs
541865,4797435,20170403,33534,hp,0.0472,0.0624,0.0482,0.007,abs
541875,4797435,20170403,33535,hp,0.05,0.0607,0.0473,0.0076,abs
541885,4797435,20170403,33536,hp,0.0448,0.0614,0.0451,0.0069,abs
542135,4797085,20170403,48506,hp,0.0443,0.0583,0.0408,0.0054,abs
542145,4797085,20170403,48507,hp,0.0424,0.055,0.0367,0.0055,abs
542155,4797085,20170403,48508,hp,0.0434,0.0518,0.0367,0.0048,abs
542135,4797075,20170403,48933,hp,0.0441,0.0566,0.0385,0.0053,abs
542145,4797075,20170403,48934,hp,0.0437,0.0547,0.0357,0.0048,abs
542155,4797075,20170403,48935,hp,0.0442,0.0522,0.0361,0.0042,abs
542135,4797065,20170403,49360,hp,0.0461,0.0543,0.038,0.0039,abs
542145,4797065,20170403,49361,hp,0.0432,0.0534,0.0373,0.0051,abs
542155,4797065,20170403,49362,hp,0.0422,0.0534,0.0367,0.005,abs
542125,4797055,20170403,49786,hp,0.0469,0.0592,0.0416,0.0042,abs
542135,4797055,20170403,49787,hp,0.0448,0.0563,0.0392,0.0037,abs
542145,4797055,20170403,49788,hp,0.0451,0.0559,0.0397,0.0048,abs
542155,4797055,20170403,49789,hp,0.045,0.0543,0.0376,0.0048,abs
542165,4797055,20170403,49790,hp,0.0443,0.0528,0.0359,0.0047,abs
542245,4797645,20170403,24605,hp,0.0382,0.0578,0.0443,0.0085,abs
542255,4797645,20170403,24606,hp,0.04,0.058,0.0457,0.0083,abs
542245,4797635,20170403,25032,hp,0.0411,0.0594,0.0442,0.0093,abs
542255,4797635,20170403,25033,hp,0.0403,0.0576,0.0442,0.0081,abs
542265,4797635,20170403,25034,hp,0.0387,0.058,0.0448,0.0073,abs
542275,4797635,20170403,25035,hp,0.0399,0.0562,0.0438,0.0088,abs
542285,4797635,20170403,25036,hp,0.0418,0.0554,0.0442,0.008,abs
542295,4797635,20170403,25037,hp,0.0406,0.0583,0.0449,0.0082,abs
542305,4797635,20170403,25038,hp,0.0422,0.0573,0.0446,0.0073,abs
542225,4797625,20170403,25457,hp,0.0415,0.0588,0.0476,0.0084,abs
542235,4797625,20170403,25458,hp,0.0429,0.058,0.0446,0.0075,abs
542245,4797625,20170403,25459,hp,0.0416,0.0581,0.0446,0.0083,abs
542255,4797625,20170403,25460,hp,0.0407,0.0597,0.046,0.0076,abs
542265,4797625,20170403,25461,hp,0.0403,0.0574,0.0442,0.0065,abs
542275,4797625,20170403,25462,hp,0.0404,0.0577,0.0423,0.0061,abs
542285,4797625,20170403,25463,hp,0.0403,0.056,0.0439,0.0068,abs
542295,4797625,20170403,25464,hp,0.04,0.0571,0.0463,0.0069,abs
542305,4797625,20170403,25465,hp,0.0418,0.0572,0.0456,0.0071,abs
542315,4797625,20170403,25466,hp,0.0408,0.0569,0.0456,0.0077,abs
542325,4797625,20170403,25467,hp,0.0394,0.0569,0.0465,0.0068,abs
542335,4797625,20170403,25468,hp,0.0412,0.0559,0.0442,0.0083,abs
542345,4797625,20170403,25469,hp,0.0414,0.0569,0.0448,0.0098,abs
542295,4797615,20170403,25891,hp,0.0399,0.0572,0.0455,0.0075,abs
542305,4797615,20170403,25892,hp,0.0403,0.0572,0.0442,0.0068,abs
542315,4797615,20170403,25893,hp,0.0412,0.0573,0.0431,0.0082,abs
542325,4797615,20170403,25894,hp,0.0423,0.0578,0.0441,0.0082,abs
542335,4797615,20170403,25895,hp,0.0395,0.0577,0.0445,0.0071,abs
542345,4797615,20170403,25896,hp,0.0396,0.0563,0.0438,0.0072,abs
542315,4797605,20170403,26320,hp,0.0406,0.0593,0.0442,0.0067,abs
542325,4797605,20170403,26321,hp,0.0403,0.0578,0.0446,0.0081,abs
542335,4797605,20170403,26322,hp,0.0387,0.0573,0.0454,0.0079,abs
542315,4797595,20170403,26747,hp,0.0407,0.059,0.0447,0.0059,abs
542325,4797595,20170403,26748,hp,0.0421,0.0578,0.0445,0.0081,abs
542325,4797585,20170403,27175,hp,0.0412,0.0592,0.044,0.0084,abs
